Alexandria Traffic Edges (Roads) — SmartCityAnalyzer,,,,,,
from_node,to_node,name,length_m,speed_kph,road_type,source
31.1024_29.7815,31.103_29.7809,شارع مسجد الشيماء 4,84.6,30,Residential,overpass_live
31.2436_30.0047,31.2441_30.0056,شارع مسجد الصابرين,98.8,30,Residential,overpass_live
31.0454_29.8244,31.0425_29.8255,شارع مسجد الصابرين,337.9,30,Residential,overpass_live
31.1981_30.0377,31.1991_30.0382,شارع مسجد الصابرين,119.8,30,Residential,overpass_live
31.2127_30.0293,31.2116_30.0287,شارع مسجد الصابرين,138,30,Residential,overpass_live
31.0662_29.7073,31.0635_29.7099,شارع مسجد الصابرين,383.2,30,Residential,overpass_live
31.0685_29.7308,31.0731_29.7274,شارع مسجد الصابرين,592.2,30,Residential,overpass_live
31.0741_29.7342,31.0746_29.735,شارع مسجد الصابرين,91,30,Residential,overpass_live
31.0681_29.7255,31.0675_29.726,شارع مسجد الصابرين,74.1,30,Residential,overpass_live
31.0978_29.757,31.0976_29.7572,شارع مسجد الصابرين,33,30,Residential,overpass_live
31.2519_29.9839,31.2511_29.9829,شارع مسجد الصابرين,127.2,30,Residential,overpass_live
31.24_29.9823,31.2395_29.9817,شارع مسجد الصابرين,75.3,30,Residential,overpass_live
31.1991_30.0382,31.2002_30.0387,شارع مسجد الصابرين,138.9,30,Residential,overpass_live
31.1912_29.9069,31.1914_29.9049,شارع مسجد الصالحى,180.4,30,Residential,overpass_live
31.2483_30.0228,31.2435_30.027,شارع مسجد الصالحين,647.6,30,Residential,overpass_live
31.2209_30.0021,31.2208_30.0022,شارع مسجد الصالحين,20.2,30,Residential,overpass_live
31.2156_30.0098,31.2161_30.0101,شارع مسجد الصالحين,59.1,30,Residential,overpass_live
31.0996_29.765,31.1008_29.7662,شارع مسجد الصالحين,168.1,30,Residential,overpass_live
31.0989_29.7641,31.0996_29.7651,شارع مسجد الصالحين,116,30,Residential,overpass_live
31.2224_29.9755,31.2226_29.9765,شارع مسجد الصالحين,87.3,30,Residential,overpass_live
31.0242_29.7812,31.0248_29.7822,شارع مسجد الصالحين,110.2,30,Residential,overpass_live
31.0245_29.7806,31.0231_29.7816,شارع مسجد الصالحين,175.4,30,Residential,overpass_live
31.1955_29.9426,31.1963_29.9418,شارع مسجد الصالحين,122.4,30,Residential,overpass_live
31.2524_29.9753,31.2528_29.975,شارع مسجد الصالحين,51.5,30,Residential,overpass_live
31.2208_30.0022,31.2119_30.022,شارع مسجد الصالحين,2049.6,30,Residential,overpass_live
31.2924_30.0558,31.2939_30.0549,شارع مسجد الصالحين,196.7,30,Residential,overpass_live
31.13_29.7885,31.1331_29.7839,شارع مسجد الصالحين,588.6,30,Residential,overpass_live
31.1047_29.7826,31.1038_29.7812,شارع مسجد الصالحين,163.6,30,Residential,overpass_live
31.2064_30.0236,31.2065_30.0241,شارع مسجد الصالحين,60.9,30,Residential,overpass_live
31.0628_29.8148,31.0638_29.8142,شارع مسجد الصالحين,139.6,30,Residential,overpass_live
31.0611_29.8172,31.0611_29.817,شارع مسجد الصالحين,18.3,30,Residential,overpass_live
31.2515_29.9991,31.2511_29.9984,شارع مسجد الصالحين,83.1,30,Residential,overpass_live
31.2518_29.9988,31.2515_29.999,شارع مسجد الصالحين,39.8,30,Residential,overpass_live
31.0768_29.7296,31.0778_29.7274,شارع مسجد الصالحين,230.8,30,Residential,overpass_live
31.254_29.9922,31.2535_29.9915,شارع مسجد الصالحين,86.9,30,Residential,overpass_live
31.1333_29.8259,31.1342_29.8246,شارع مسجد الصالحين,145.1,30,Residential,overpass_live
31.1039_29.7814,31.1046_29.7808,شارع مسجد الصالحين 1,95.4,30,Residential,overpass_live
31.0233_29.7804,31.0226_29.7809,شارع مسجد الصالحين 2,89.9,30,Residential,overpass_live
31.2181_29.9698,31.2184_29.9689,شارع مسجد الصبر و الإخلاص,87.2,30,Residential,overpass_live
31.2136_30.0253,31.2149_30.0258,شارع مسجد الصحابة,154,30,Residential,overpass_live
31.1945_29.9408,31.1941_29.9399,شارع مسجد الصحابة,94.1,30,Residential,overpass_live
31.2064_30.0011,31.205_30.0011,شارع مسجد الصحابة,150.2,30,Residential,overpass_live
31.205_30.0052,31.2036_30.0052,شارع مسجد الصحابة,158.6,30,Residential,overpass_live
31.2271_29.9691,31.2274_29.9696,شارع مسجد الصحابة,56.6,30,Residential,overpass_live
31.0413_29.8307,31.0391_29.8327,شارع مسجد الصحابه,305.1,30,Residential,overpass_live
31.1305_30.1369,31.1297_30.1365,شارع مسجد الصحابه,92.8,30,Residential,overpass_live
31.2634_30.016,31.2624_30.0166,شارع مسجد الصحابه,118.5,30,Residential,overpass_live
31.1041_29.7771,31.1036_29.7778,شارع مسجد الصحابه,90,30,Residential,overpass_live
31.2555_29.992,31.2514_29.9958,شارع مسجد الصداقه الاسلامية,572.9,30,Residential,overpass_live
31.1031_29.7817,31.105_29.7843,شارع مسجد الصديقين,313,30,Residential,overpass_live
31.1041_29.7824,31.1039_29.7826,شارع مسجد الصديقين 1,33.6,30,Residential,overpass_live
31.1043_29.7833,31.1049_29.7826,شارع مسجد الصديقين 2,93.6,30,Residential,overpass_live
30.9896_29.7498,30.9865_29.7513,شارع مسجد الصفا,368.9,30,Residential,overpass_live
31.1309_29.7788,31.1308_29.78,شارع مسجد الصفا,150.3,30,Residential,overpass_live
31.2628_29.9972,31.2639_29.9981,شارع مسجد الصفا,145.6,30,Residential,overpass_live
31.0849_29.7582,31.0854_29.7592,شارع مسجد الصفا,106.4,30,Residential,overpass_live
31.103_29.7774,31.1036_29.7767,شارع مسجد الصفا,98.7,30,Residential,overpass_live
31.1052_29.783,31.1055_29.7834,شارع مسجد الصفا,47.3,30,Residential,overpass_live
31.2158_30.0185,31.2155_30.0194,شارع مسجد الصفا و المروة,89,30,Residential,overpass_live
31.2408_29.9827,31.2408_29.9843,شارع مسجد الصفا و المروة,147,30,Residential,overpass_live
31.2562_30.0221,31.2554_30.0209,شارع مسجد الصفا و المروة,140.7,30,Residential,overpass_live
31.1259_29.8227,31.126_29.8228,شارع مسجد الصفا و المروة,17.1,30,Residential,overpass_live
31.2175_30.0136,31.2183_30.0139,شارع مسجد الصفا و المروة,100.5,30,Residential,overpass_live
31.2515_29.9942,31.2512_29.9944,شارع مسجد الصفا و المروة,31,30,Residential,overpass_live
31.1367_29.8253,31.1376_29.8248,شارع مسجد الصفا و المروة,106.5,30,Residential,overpass_live
31.1312_29.8201,31.1318_29.8194,شارع مسجد الصفا و المروة,95.6,30,Residential,overpass_live
31.0121_29.8098,31.0135_29.8113,شارع مسجد الصفا و المروه,201.5,30,Residential,overpass_live
31.2293_30.0052,31.2301_30.0044,شارع مسجد الصفا والمروة,114.3,30,Residential,overpass_live
31.0501_29.8306,31.0486_29.8325,شارع مسجد الصفا والمروه,239.3,30,Residential,overpass_live
31.2625_30.0228,31.2633_30.0224,شارع مسجد الصفا والمروه,98.7,30,Residential,overpass_live
31.1084_29.7879,31.1096_29.787,شارع مسجد الطلخاوي,158.2,30,Residential,overpass_live
31.1028_29.7571,31.1018_29.7582,شارع مسجد الطيبين,161.8,30,Residential,overpass_live
31.1017_29.7581,31.1023_29.7586,شارع مسجد الطيبين 1,79.2,30,Residential,overpass_live
31.2532_29.9947,31.2545_29.9965,شارع مسجد العابدين,216.2,30,Residential,overpass_live
31.07_29.7246,31.0712_29.7233,شارع مسجد العاطى,165,30,Residential,overpass_live
31.2247_29.9371,31.225_29.938,شارع مسجد العبيسى,91.7,30,Residential,overpass_live
31.2646_29.9974,31.2642_29.9979,شارع مسجد العدل,53.3,30,Residential,overpass_live
31.228_29.9671,31.2279_29.967,شارع مسجد العدل و الإحسان,17.6,30,Residential,overpass_live
31.2393_29.9778,31.2388_29.9784,شارع مسجد العريني,78.4,30,Residential,overpass_live
31.0804_29.712,31.0811_29.714,شارع مسجد العزازى,198.8,30,Residential,overpass_live
31.2264_29.968,31.2259_29.9683,شارع مسجد العزيز,58.4,30,Residential,overpass_live
31.0837_29.7329,31.0833_29.7332,شارع مسجد العزيز,45.6,30,Residential,overpass_live
31.2185_29.9883,31.2177_29.9906,شارع مسجد العزيز البديع,229.1,30,Residential,overpass_live
31.2817_30.0188,31.2807_30.0207,شارع مسجد العزيز الحكيم,260.5,30,Residential,overpass_live
31.2306_29.9804,31.2284_29.9803,شارع مسجد العزيز الرحمن,239.3,30,Residential,overpass_live
31.2285_29.9806,31.2288_29.9803,شارع مسجد العزيز الرحمن,43.7,30,Residential,overpass_live
31.2178_30.0065,31.2194_30.0092,شارع مسجد العزيز الغفار,299.3,30,Residential,overpass_live
31.2312_29.9895,31.2325_29.9894,شارع مسجد العزيز الوهاب,150.6,30,Residential,overpass_live
31.1161_29.7961,31.1182_29.7934,شارع مسجد العطار,351.3,30,Residential,overpass_live
31.1182_29.7933,31.1184_29.7931,شارع مسجد العطار,33.3,30,Residential,overpass_live
31.1924_29.8995,31.196_29.8946,شارع مسجد العطارين,645.8,30,Residential,overpass_live
31.2724_30.0143,31.2723_30.014,شارع مسجد العفيفى,36.4,30,Residential,overpass_live
31.1873_30.0072,31.1914_30.0082,شارع مسجد العلم والايمان,521.3,30,Residential,overpass_live
31.2088_29.9967,31.213_29.9997,شارع مسجد العلم والايمان,540.3,30,Residential,overpass_live
31.2468_30.0154,31.2473_30.0162,شارع مسجد العلم والايمان,91.3,30,Residential,overpass_live
31.1389_30.1533,31.1421_30.1564,شارع مسجد العمدة,478.5,30,Residential,overpass_live
31.104_29.7741,31.1031_29.7753,شارع مسجد العوامى 121,146.9,30,Residential,overpass_live
31.122_29.7681,31.1198_29.7713,شارع مسجد الغرباوى,380.4,30,Residential,overpass_live
31.1076_29.7589,31.107_29.7599,شارع مسجد الغفار,118.5,30,Residential,overpass_live
31.1077_29.76,31.1081_29.7594,شارع مسجد الغفار,65,30,Residential,overpass_live
31.1955_29.9378,31.1959_29.9382,شارع مسجد الغفران,59.4,30,Residential,overpass_live
31.1256_30.1176,31.126_30.1171,شارع مسجد الغفران,60.3,30,Residential,overpass_live
31.0787_29.7361,31.0779_29.7367,شارع مسجد الغفران,107.5,30,Residential,overpass_live
31.1589_29.8637,31.1593_29.8635,شارع مسجد الغفران,50.7,30,Residential,overpass_live
31.0372_29.8302,31.0377_29.8308,شارع مسجد الغفور الرحيم,74.3,30,Residential,overpass_live
31.0387_29.832,31.0393_29.833,شارع مسجد الغفور الرحيم,109.3,30,Residential,overpass_live
31.0377_29.8308,31.0387_29.832,شارع مسجد الغفور الرحيم,158,30,Residential,overpass_live
31.0393_29.833,31.0396_29.8335,شارع مسجد الغفور الرحيم,56.8,30,Residential,overpass_live
31.2069_30.0334,31.2075_30.032,شارع مسجد الغفور الرحيم,141.1,30,Residential,overpass_live
31.2648_30.0252,31.263_30.026,شارع مسجد الغمراوي الكبير,224.8,30,Residential,overpass_live
31.2524_29.9803,31.2515_29.9814,شارع مسجد الغوانم,144.2,30,Residential,overpass_live
31.1916_29.905,31.1914_29.9069,شارع مسجد الغول,173.3,30,Residential,overpass_live
31.2106_30.0273,31.2111_30.0249,شارع مسجد الفاتح,223.5,30,Residential,overpass_live
31.2111_30.0249,31.2114_30.0234,شارع مسجد الفاتح,139.7,30,Residential,overpass_live
31.2628_29.9936,31.2648_29.9957,شارع مسجد الفاروق,290.9,30,Residential,overpass_live
31.1981_29.9858,31.1986_29.9866,شارع مسجد الفاروق,95.8,30,Residential,overpass_live
31.2159_30.0093,31.2163_30.0096,شارع مسجد الفاروق,55.6,30,Residential,overpass_live
31.2067_30.0294,31.2067_30.0302,شارع مسجد الفاروق عمر,67.4,30,Residential,overpass_live
31.2688_30.0063,31.2685_30.0067,شارع مسجد الفاروق عمر بن الخطاب,45.7,30,Residential,overpass_live
31.0948_29.7651,31.0959_29.7668,شارع مسجد الفتاح العليم,186.8,30,Residential,overpass_live
31.1985_29.9368,31.1988_29.9363,شارع مسجد الفتح,47.5,30,Residential,overpass_live
31.09_29.7551,31.0877_29.7574,شارع مسجد الفتح,328.8,30,Residential,overpass_live
31.2329_29.9825,31.234_29.9798,شارع مسجد الفتح,283.6,30,Residential,overpass_live
31.244_30.0159,31.2451_30.0149,شارع مسجد الفتح,147.8,30,Residential,overpass_live
31.2639_30.0222,31.2652_30.0213,شارع مسجد الفتح,166.5,30,Residential,overpass_live
31.2634_30.0227,31.264_30.0223,شارع مسجد الفتح,76.1,30,Residential,overpass_live
31.2577_29.9925,31.257_29.9913,شارع مسجد الفتح,131,30,Residential,overpass_live
31.1315_29.8242,31.1317_29.8245,شارع مسجد الفتح,34.2,30,Residential,overpass_live
31.1325_29.8257,31.1319_29.8249,شارع مسجد الفتح,98.1,30,Residential,overpass_live
31.2197_29.9675,31.2169_29.9658,شارع مسجد الفتح,347.1,30,Residential,overpass_live
31.2786_30.0214,31.2797_30.0205,شارع مسجد الفتح,146.8,30,Residential,overpass_live
31.2978_30.054,31.2988_30.053,شارع مسجد الفتح,140.5,30,Residential,overpass_live
31.2541_30.0055,31.2537_30.005,شارع مسجد الفتح,69.7,30,Residential,overpass_live
31.2069_30.0304,31.2096_30.0317,شارع مسجد الفتح,322.2,30,Residential,overpass_live
31.2429_30.004,31.2434_30.0048,شارع مسجد الفتح 10,96.5,30,Residential,overpass_live
31.089_29.7561,31.0888_29.7559,شارع مسجد الفتح 2,26.5,30,Residential,overpass_live
31.2195_30.0038,31.2209_30.0061,شارع مسجد الفتح الاسلامى,254.4,30,Residential,overpass_live
31.0626_29.8176,31.0617_29.8183,شارع مسجد الفتح الاسلامى,117.3,30,Residential,overpass_live
31.1023_29.7637,31.1031_29.7627,شارع مسجد الفتح المبين,120.8,30,Residential,overpass_live
31.2617_30.0105,31.2631_30.0124,شارع مسجد الفتوح,235.3,30,Residential,overpass_live
31.1311_29.8171,31.1306_29.8159,شارع مسجد الفجر الجديد,117.4,30,Residential,overpass_live
31.1929_29.8892,31.1923_29.8914,شارع مسجد الفحام,209.2,30,Residential,overpass_live
31.2635_30.0232,31.2642_30.0228,شارع مسجد الفرج,82.1,30,Residential,overpass_live
31.0975_29.7689,31.0981_29.7697,شارع مسجد الفردوس,92.6,30,Residential,overpass_live
31.0951_29.7537,31.0929_29.756,شارع مسجد الفردوس,323,30,Residential,overpass_live
31.2336_29.9761,31.2328_29.9768,شارع مسجد الفردوس,109.4,30,Residential,overpass_live
31.2621_30.0149,31.2623_30.0169,شارع مسجد الفردوس,287.5,30,Residential,overpass_live
31.2_29.9927,31.1989_29.9928,شارع مسجد الفردوس,128.9,30,Residential,overpass_live
31.2012_29.9929,31.2_29.9929,شارع مسجد الفردوس,127.6,30,Residential,overpass_live
31.2212_29.9692,31.2208_29.9685,شارع مسجد الفردوس,80.3,30,Residential,overpass_live
31.2187_30.0109,31.2194_30.0111,شارع مسجد الفردوس,83,30,Residential,overpass_live
31.252_29.9988,31.2515_29.998,شارع مسجد الفردوس,88.5,30,Residential,overpass_live
31.0929_29.7556,31.0954_29.7529,شارع مسجد الفردوس,372.1,30,Residential,overpass_live
31.2608_29.996,31.2613_29.9966,شارع مسجد الفردوس,77.7,30,Residential,overpass_live
31.0982_29.769,31.0979_29.7694,شارع مسجد الفردوس 1,49.9,30,Residential,overpass_live
31.2013_30.0273,31.1988_30.0335,شارع مسجد الفرقان,624.7,30,Residential,overpass_live
31.0058_29.8052,31.0088_29.8041,شارع مسجد الفرقان,354.6,30,Residential,overpass_live
31.2008_29.9389,31.2004_29.9392,شارع مسجد الفرقان,43.9,30,Residential,overpass_live
31.2068_30.0295,31.2061_30.0292,شارع مسجد الفرقان,90,30,Residential,overpass_live
31.1054_29.7818,31.105_29.7822,شارع مسجد الفرقان,60.9,30,Residential,overpass_live
31.1043_29.7811,31.1053_29.7825,شارع مسجد الفرقان,161.2,30,Residential,overpass_live
31.1049_29.7808,31.1044_29.7813,شارع مسجد الفرقان 1,70.1,30,Residential,overpass_live
31.1045_29.7814,31.1043_29.7816,شارع مسجد الفرقان 2,22.1,30,Residential,overpass_live
31.1045_29.7815,31.105_29.781,شارع مسجد الفرقان 3,71.5,30,Residential,overpass_live
31.1331_30.1575,31.1314_30.1577,شارع مسجد الفرنساوي,184.3,30,Residential,overpass_live
