system:index,mean,.geo
993,5.288043400898541,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.089999999999968],[29.94999999999999,31.089999999999968],[29.949999999999996,31.099999999999966],[29.939999999999994,31.099999999999966],[29.939999999999994,31.089999999999968]]]}"
994,8.664212276404289,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.099999999999966],[29.949999999999996,31.099999999999966],[29.949999999999996,31.109999999999975],[29.939999999999994,31.109999999999975],[29.939999999999994,31.099999999999966]]]}"
995,13.728892177485058,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.109999999999967],[29.949999999999996,31.109999999999967],[29.949999999999996,31.119999999999973],[29.939999999999994,31.119999999999973],[29.939999999999994,31.109999999999967]]]}"
996,14.553002128510393,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.119999999999973],[29.949999999999996,31.119999999999973],[29.949999999999996,31.12999999999997],[29.939999999999994,31.12999999999997],[29.939999999999994,31.119999999999973]]]}"
997,9.611997946801868,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.129999999999967],[29.949999999999996,31.129999999999967],[29.949999999999996,31.139999999999972],[29.939999999999994,31.139999999999972],[29.939999999999994,31.129999999999967]]]}"
998,9.020391260469786,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.139999999999972],[29.949999999999996,31.139999999999972],[29.949999999999996,31.14999999999997],[29.939999999999994,31.14999999999997],[29.939999999999994,31.139999999999972]]]}"
999,11.22845368831169,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.149999999999963],[29.949999999999996,31.149999999999963],[29.949999999999996,31.15999999999997],[29.939999999999994,31.159999999999965],[29.939999999999994,31.149999999999963]]]}"
1000,20.82705073878051,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.159999999999965],[29.949999999999996,31.15999999999997],[29.949999999999996,31.16999999999997],[29.939999999999994,31.16999999999997],[29.939999999999994,31.159999999999965]]]}"
1001,26.187672761654134,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.16999999999997],[29.949999999999996,31.16999999999997],[29.95,31.179999999999968],[29.939999999999994,31.179999999999968],[29.939999999999994,31.16999999999997]]]}"
1002,31.799589254742582,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.179999999999968],[29.95,31.179999999999968],[29.949999999999996,31.18999999999997],[29.939999999999994,31.18999999999997],[29.939999999999994,31.179999999999968]]]}"
1003,43.16643703,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.18999999999997],[29.949999999999996,31.18999999999997],[29.949999999999996,31.199999999999974],[29.939999999999994,31.199999999999974],[29.939999999999994,31.18999999999997]]]}"
1004,63.131437,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.199999999999967],[29.949999999999996,31.199999999999967],[29.949999999999996,31.209999999999965],[29.939999999999994,31.209999999999965],[29.939999999999994,31.199999999999967]]]}"
1005,64.47375628950101,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.209999999999965],[29.949999999999996,31.209999999999965],[29.949999999999996,31.219999999999978],[29.939999999999994,31.219999999999974],[29.939999999999994,31.209999999999965]]]}"
1006,72.95264776926193,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.219999999999967],[29.949999999999996,31.219999999999967],[29.949999999999996,31.22999999999998],[29.939999999999994,31.22999999999998],[29.939999999999994,31.219999999999967]]]}"
1007,32.407975949500525,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.22999999999998],[29.949999999999996,31.22999999999998],[29.949999999999996,31.23999999999997],[29.939999999999994,31.23999999999997],[29.939999999999994,31.22999999999998]]]}"
1008,4.731215668744784,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.239999999999966],[29.949999999999996,31.239999999999966],[29.949999999999996,31.24999999999997],[29.939999999999994,31.24999999999997],[29.939999999999994,31.239999999999966]]]}"
1009,2.989612396847805,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.24999999999997],[29.949999999999996,31.24999999999997],[29.949999999999996,31.25999999999997],[29.939999999999994,31.25999999999997],[29.939999999999994,31.24999999999997]]]}"
1010,2.3809047089409585,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.25999999999997],[29.949999999999996,31.25999999999997],[29.949999999999996,31.26999999999997],[29.939999999999994,31.26999999999997],[29.939999999999994,31.25999999999997]]]}"
1011,1.9060504370212934,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.26999999999997],[29.949999999999996,31.26999999999997],[29.949999999999996,31.27999999999997],[29.939999999999994,31.27999999999997],[29.939999999999994,31.26999999999997]]]}"
1012,1.5579057754454684,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.27999999999997],[29.949999999999996,31.27999999999997],[29.95,31.289999999999967],[29.939999999999994,31.289999999999967],[29.939999999999994,31.27999999999997]]]}"
1013,1.3914370477341134,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.289999999999967],[29.95,31.289999999999967],[29.949999999999996,31.29999999999997],[29.939999999999994,31.29999999999996],[29.939999999999994,31.289999999999967]]]}"
1014,1.211084453195546,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.29999999999996],[29.949999999999996,31.29999999999997],[29.949999999999996,31.309999999999974],[29.939999999999994,31.309999999999974],[29.939999999999994,31.29999999999996]]]}"
1015,1.1573444671153648,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.309999999999967],[29.949999999999996,31.309999999999967],[29.949999999999996,31.31999999999997],[29.939999999999994,31.31999999999997],[29.939999999999994,31.309999999999967]]]}"
1016,0.9979074166618325,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.31999999999997],[29.949999999999996,31.31999999999997],[29.949999999999996,31.329999999999973],[29.939999999999994,31.329999999999966],[29.939999999999994,31.31999999999997]]]}"
1017,0.8782157096760694,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.329999999999966],[29.949999999999996,31.329999999999966],[29.949999999999996,31.33999999999997],[29.939999999999994,31.339999999999964],[29.939999999999994,31.329999999999966]]]}"
1018,0.8189857279064161,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.339999999999964],[29.949999999999996,31.33999999999997],[29.949999999999996,31.34999999999997],[29.939999999999994,31.34999999999997],[29.939999999999994,31.339999999999964]]]}"
1019,0.7468614580136285,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.34999999999997],[29.949999999999996,31.34999999999997],[29.95,31.35999999999997],[29.939999999999994,31.35999999999997],[29.939999999999994,31.34999999999997]]]}"
1020,0.7012317968891951,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.35999999999997],[29.95,31.35999999999997],[29.949999999999996,31.36999999999997],[29.939999999999994,31.36999999999997],[29.939999999999994,31.35999999999997]]]}"
1021,0.676332939,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.36999999999997],[29.949999999999996,31.36999999999997],[29.949999999999996,31.37999999999997],[29.939999999999994,31.37999999999997],[29.939999999999994,31.36999999999997]]]}"
1022,0.637805725,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.37999999999997],[29.949999999999996,31.37999999999997],[29.949999999999996,31.38999999999997],[29.939999999999994,31.38999999999997],[29.939999999999994,31.37999999999997]]]}"
1023,0.5943198679177394,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.38999999999997],[29.949999999999996,31.38999999999997],[29.949999999999996,31.399999999999974],[29.939999999999994,31.399999999999974],[29.939999999999994,31.38999999999997]]]}"
1024,0.5661503779594629,"{""type"":""Polygon"",""coordinates"":[[[29.939999999999994,31.399999999999974],[29.949999999999996,31.399999999999974],[29.949999999999996,31.409999999999968],[29.939999999999994,31.409999999999975],[29.939999999999994,31.399999999999974]]]}"
1025,3.632526433789032,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,30.999999999999968],[29.96,30.999999999999968],[29.96,31.009999999999973],[29.949999999999996,31.009999999999973],[29.949999999999996,30.999999999999968]]]}"
1026,2.5417148402974576,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.009999999999973],[29.96,31.009999999999973],[29.96,31.01999999999997],[29.949999999999996,31.01999999999997],[29.949999999999996,31.009999999999973]]]}"
1027,2.883581893353523,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.01999999999997],[29.96,31.01999999999997],[29.96,31.029999999999973],[29.949999999999996,31.029999999999973],[29.949999999999996,31.01999999999997]]]}"
1028,2.5862591907947876,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.029999999999973],[29.96,31.029999999999973],[29.96,31.039999999999964],[29.949999999999996,31.039999999999964],[29.949999999999996,31.029999999999973]]]}"
1029,2.2576054445927656,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.039999999999964],[29.96,31.039999999999964],[29.96,31.049999999999972],[29.949999999999996,31.049999999999972],[29.949999999999996,31.039999999999964]]]}"
1030,2.646887731287843,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.049999999999972],[29.96,31.049999999999972],[29.96,31.059999999999963],[29.949999999999996,31.05999999999997],[29.949999999999996,31.049999999999972]]]}"
1031,3.2623153853265547,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.05999999999997],[29.96,31.059999999999963],[29.96,31.06999999999997],[29.949999999999996,31.069999999999975],[29.949999999999996,31.05999999999997]]]}"
1032,3.4871813123979356,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.069999999999975],[29.96,31.06999999999997],[29.960000000000008,31.07999999999997],[29.949999999999996,31.079999999999963],[29.949999999999996,31.069999999999975]]]}"
1033,4.2149328238601935,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.079999999999963],[29.960000000000008,31.07999999999997],[29.96,31.089999999999968],[29.94999999999999,31.089999999999968],[29.949999999999996,31.079999999999963]]]}"
1034,4.376441936470232,"{""type"":""Polygon"",""coordinates"":[[[29.94999999999999,31.089999999999968],[29.96,31.089999999999968],[29.96,31.099999999999966],[29.949999999999996,31.099999999999966],[29.94999999999999,31.089999999999968]]]}"
1035,5.274992751924299,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.099999999999966],[29.96,31.099999999999966],[29.96,31.109999999999975],[29.949999999999996,31.109999999999975],[29.949999999999996,31.099999999999966]]]}"
1036,6.012486816207065,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.109999999999967],[29.96,31.109999999999967],[29.96,31.119999999999973],[29.949999999999996,31.119999999999973],[29.949999999999996,31.109999999999967]]]}"
1037,6.8876555759445015,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.119999999999973],[29.96,31.119999999999973],[29.96,31.12999999999997],[29.949999999999996,31.12999999999997],[29.949999999999996,31.119999999999973]]]}"
1038,5.653630000126513,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.129999999999967],[29.96,31.129999999999967],[29.96,31.139999999999972],[29.949999999999996,31.139999999999972],[29.949999999999996,31.129999999999967]]]}"
1039,8.103087101609884,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.139999999999972],[29.96,31.139999999999972],[29.960000000000008,31.14999999999997],[29.949999999999996,31.14999999999997],[29.949999999999996,31.139999999999972]]]}"
1040,11.282403211631323,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.149999999999963],[29.960000000000008,31.149999999999963],[29.96,31.159999999999965],[29.949999999999996,31.15999999999997],[29.949999999999996,31.149999999999963]]]}"
1041,15.453469145147105,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.15999999999997],[29.96,31.159999999999965],[29.96,31.16999999999997],[29.949999999999996,31.16999999999997],[29.949999999999996,31.15999999999997]]]}"
1042,20.337193562260154,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.16999999999997],[29.96,31.16999999999997],[29.96,31.179999999999968],[29.95,31.179999999999968],[29.949999999999996,31.16999999999997]]]}"
1043,14.51426959528976,"{""type"":""Polygon"",""coordinates"":[[[29.95,31.179999999999968],[29.96,31.179999999999968],[29.96,31.18999999999997],[29.949999999999996,31.18999999999997],[29.95,31.179999999999968]]]}"
1044,40.49462231955951,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.18999999999997],[29.96,31.18999999999997],[29.960000000000008,31.199999999999974],[29.949999999999996,31.199999999999974],[29.949999999999996,31.18999999999997]]]}"
1045,76.08062501,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.199999999999967],[29.960000000000008,31.199999999999967],[29.96,31.209999999999965],[29.949999999999996,31.209999999999965],[29.949999999999996,31.199999999999967]]]}"
1046,71.20086427690109,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.209999999999965],[29.96,31.209999999999965],[29.96,31.219999999999974],[29.949999999999996,31.219999999999978],[29.949999999999996,31.209999999999965]]]}"
1047,48.05287435806686,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.219999999999967],[29.96,31.219999999999967],[29.96,31.229999999999972],[29.949999999999996,31.22999999999998],[29.949999999999996,31.219999999999967]]]}"
1048,45.75810099,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.22999999999998],[29.96,31.229999999999972],[29.96,31.23999999999997],[29.949999999999996,31.23999999999997],[29.949999999999996,31.22999999999998]]]}"
1049,20.372223374964317,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.239999999999966],[29.96,31.239999999999966],[29.96,31.24999999999997],[29.949999999999996,31.24999999999997],[29.949999999999996,31.239999999999966]]]}"
1050,4.501662047603462,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.24999999999997],[29.96,31.24999999999997],[29.96,31.25999999999997],[29.949999999999996,31.25999999999997],[29.949999999999996,31.24999999999997]]]}"
1051,2.954431638687472,"{""type"":""Polygon"",""coordinates"":[[[29.949999999999996,31.25999999999997],[29.96,31.25999999999997],[29.96,31.26999999999997],[29.949999999999996,31.26999999999997],[29.949999999999996,31.25999999999997]]]}"
