fact_id,prop_id,area_id,business_type_id,category,street_name,area_sqm,rent_monthly_egp,rent_per_sqm,competitors_500m,competitors_1km,affordability_score,suitability_score,recommended
833,76,37,8,Healthcare,Alexandria / Miami,60,15000,250,2,6,0.86,7.52,True
834,76,37,9,Retail,Alexandria / Miami,60,15000,250,0,0,0.86,9.45,True
835,76,37,10,Retail,Alexandria / Miami,60,15000,250,0,0,0.86,9.45,True
836,76,37,11,Tourism & Hospitality,Alexandria / Miami,60,15000,250,0,0,0.86,9.45,True
837,77,38,1,Financial Services,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,8,1.03,8.22,True
838,77,38,2,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
839,77,38,3,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
840,77,38,4,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
841,77,38,5,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
842,77,38,6,Health & Fitness,Alexandria / Mohammed Al Eqbal St.,80,20000,250,0,2,1.03,10,True
843,77,38,7,Healthcare,Alexandria / Mohammed Al Eqbal St.,80,20000,250,6,8,1.03,7.33,True
844,77,38,8,Healthcare,Alexandria / Mohammed Al Eqbal St.,80,20000,250,6,8,1.03,7.33,True
845,77,38,9,Retail,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,5,1.03,9.1,True
846,77,38,10,Retail,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,5,1.03,9.1,True
847,77,38,11,Tourism & Hospitality,Alexandria / Mohammed Al Eqbal St.,80,20000,250,2,2,1.03,9.4,True
848,78,38,1,Financial Services,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,8,0.91,7.87,True
849,78,38,2,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,11,0.91,7.29,True
850,78,38,3,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,11,0.91,7.29,True
851,78,38,4,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,11,0.91,7.29,True
852,78,38,5,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,11,0.91,7.29,True
853,78,38,6,Health & Fitness,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,0,2,0.91,9.65,True
854,78,38,7,Healthcare,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,6,8,0.91,6.97,True
855,78,38,8,Healthcare,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,6,8,0.91,6.97,True
856,78,38,9,Retail,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,5,0.91,8.75,True
857,78,38,10,Retail,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,3,5,0.91,8.75,True
858,78,38,11,Tourism & Hospitality,Alexandria / Mohammed Al Eqbal St.,80,25000,312.5,2,2,0.91,9.05,True
859,79,20,1,Financial Services,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,0,0.26,7.04,True
860,79,20,2,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
861,79,20,3,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
862,79,20,4,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
863,79,20,5,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
864,79,20,6,Health & Fitness,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,0,0.26,7.04,True
865,79,20,7,Healthcare,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,6,11,0.26,4.24,False
866,79,20,8,Healthcare,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,6,11,0.26,4.24,False
867,79,20,9,Retail,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,1,0.26,7.04,True
868,79,20,10,Retail,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,1,0.26,7.04,True
869,79,20,11,Tourism & Hospitality,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,0,0.26,7.04,True
870,80,31,1,Financial Services,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,1,8,1,8.95,True
871,80,31,2,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
872,80,31,3,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
873,80,31,4,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
874,80,31,5,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
875,80,31,6,Health & Fitness,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,1,1,1,9.7,True
876,80,31,7,Healthcare,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,7,20,1,5.8,False
877,80,31,8,Healthcare,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,7,20,1,5.8,False
878,80,31,9,Retail,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,10,1,7.3,True
879,80,31,10,Retail,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,10,1,7.3,True
880,80,31,11,Tourism & Hospitality,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,0,3,1,10,True
881,81,40,1,Financial Services,Alexandria / Mostafa Fahmy St,700,95000,135.71,1,7,1.25,8.41,True
882,81,40,2,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
883,81,40,3,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
884,81,40,4,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
885,81,40,5,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
886,81,40,6,Health & Fitness,Alexandria / Mostafa Fahmy St,700,95000,135.71,0,1,1.25,10,True
887,81,40,7,Healthcare,Alexandria / Mostafa Fahmy St,700,95000,135.71,8,17,1.25,5.31,False
888,81,40,8,Healthcare,Alexandria / Mostafa Fahmy St,700,95000,135.71,8,17,1.25,5.31,False
889,81,40,9,Retail,Alexandria / Mostafa Fahmy St,700,95000,135.71,1,5,1.25,9.1,True
890,81,40,10,Retail,Alexandria / Mostafa Fahmy St,700,95000,135.71,1,5,1.25,9.1,True
891,81,40,11,Tourism & Hospitality,Alexandria / Mostafa Fahmy St,700,95000,135.71,0,2,1.25,10,True
892,82,20,1,Financial Services,Alexandria / New El Hadra,150,15000,100,0,0,1.41,10,True
893,82,20,2,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
894,82,20,3,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
895,82,20,4,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
896,82,20,5,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
897,82,20,6,Health & Fitness,Alexandria / New El Hadra,150,15000,100,0,0,1.41,10,True
898,82,20,7,Healthcare,Alexandria / New El Hadra,150,15000,100,6,11,1.41,7.2,True
899,82,20,8,Healthcare,Alexandria / New El Hadra,150,15000,100,6,11,1.41,7.2,True
900,82,20,9,Retail,Alexandria / New El Hadra,150,15000,100,0,1,1.41,10,True
901,82,20,10,Retail,Alexandria / New El Hadra,150,15000,100,0,1,1.41,10,True
902,82,20,11,Tourism & Hospitality,Alexandria / New El Hadra,150,15000,100,0,0,1.41,10,True
903,83,20,1,Financial Services,Alexandria / New El Hadra,150,12000,80,0,0,1.43,10,True
904,83,20,2,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
905,83,20,3,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
906,83,20,4,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
907,83,20,5,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
908,83,20,6,Health & Fitness,Alexandria / New El Hadra,150,12000,80,0,0,1.43,10,True
909,83,20,7,Healthcare,Alexandria / New El Hadra,150,12000,80,6,11,1.43,7.2,True
910,83,20,8,Healthcare,Alexandria / New El Hadra,150,12000,80,6,11,1.43,7.2,True
911,83,20,9,Retail,Alexandria / New El Hadra,150,12000,80,0,1,1.43,10,True
912,83,20,10,Retail,Alexandria / New El Hadra,150,12000,80,0,1,1.43,10,True
913,83,20,11,Tourism & Hospitality,Alexandria / New El Hadra,150,12000,80,0,0,1.43,10,True
914,84,5,1,Financial Services,Alexandria / Riad St,310,210000,677.42,19,48,0.78,3.54,False
915,84,5,2,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
916,84,5,3,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
917,84,5,4,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
918,84,5,5,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
919,84,5,6,Health & Fitness,Alexandria / Riad St,310,210000,677.42,1,1,0.78,8.82,True
920,84,5,7,Healthcare,Alexandria / Riad St,310,210000,677.42,42,74,0.78,3.39,False
921,84,5,8,Healthcare,Alexandria / Riad St,310,210000,677.42,42,74,0.78,3.39,False
922,84,5,9,Retail,Alexandria / Riad St,310,210000,677.42,164,173,0.78,3.24,False
923,84,5,10,Retail,Alexandria / Riad St,310,210000,677.42,164,173,0.78,3.24,False
924,84,5,11,Tourism & Hospitality,Alexandria / Riad St,310,210000,677.42,20,29,0.78,3.81,False
925,85,40,1,Financial Services,Alexandria / Roushdy Basha St.,60,25000,416.67,1,7,0.75,7.4,True
926,85,40,2,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
927,85,40,3,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
928,85,40,4,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
929,85,40,5,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
930,85,40,6,Health & Fitness,Alexandria / Roushdy Basha St.,60,25000,416.67,0,1,0.75,8.98,True
931,85,40,7,Healthcare,Alexandria / Roushdy Basha St.,60,25000,416.67,8,17,0.75,4.29,False
932,85,40,8,Healthcare,Alexandria / Roushdy Basha St.,60,25000,416.67,8,17,0.75,4.29,False
933,85,40,9,Retail,Alexandria / Roushdy Basha St.,60,25000,416.67,1,5,0.75,8.08,True
934,85,40,10,Retail,Alexandria / Roushdy Basha St.,60,25000,416.67,1,5,0.75,8.08,True
935,85,40,11,Tourism & Hospitality,Alexandria / Roushdy Basha St.,60,25000,416.67,0,2,0.75,8.98,True
936,86,16,1,Financial Services,Alexandria / Saad Zaghloul St.,100,100000,1000,9,43,0.83,4.1,False
937,86,16,2,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
938,86,16,3,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
939,86,16,4,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
940,86,16,5,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
941,86,16,6,Health & Fitness,Alexandria / Saad Zaghloul St.,100,100000,1000,0,2,0.83,9.33,True
942,86,16,7,Healthcare,Alexandria / Saad Zaghloul St.,100,100000,1000,29,66,0.83,3.64,False
943,86,16,8,Healthcare,Alexandria / Saad Zaghloul St.,100,100000,1000,29,66,0.83,3.64,False
944,86,16,9,Retail,Alexandria / Saad Zaghloul St.,100,100000,1000,22,169,0.83,3.45,False
945,86,16,10,Retail,Alexandria / Saad Zaghloul St.,100,100000,1000,22,169,0.83,3.45,False
946,86,16,11,Tourism & Hospitality,Alexandria / Saad Zaghloul St.,100,100000,1000,0,19,0.83,7.39,True
947,87,46,1,Financial Services,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
948,87,46,2,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
949,87,46,3,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
950,87,46,4,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
951,87,46,5,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
952,87,46,6,Health & Fitness,Alexandria / Salah Salem St.,183,45000,245.9,1,2,1.04,9.7,True
953,87,46,7,Healthcare,Alexandria / Salah Salem St.,183,45000,245.9,10,14,1.04,4.93,False
954,87,46,8,Healthcare,Alexandria / Salah Salem St.,183,45000,245.9,10,14,1.04,4.93,False
955,87,46,9,Retail,Alexandria / Salah Salem St.,183,45000,245.9,0,0,1.04,10,True
956,87,46,10,Retail,Alexandria / Salah Salem St.,183,45000,245.9,0,0,1.04,10,True
957,87,46,11,Tourism & Hospitality,Alexandria / Salah Salem St.,183,45000,245.9,0,1,1.04,10,True
958,88,46,1,Financial Services,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
959,88,46,2,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
960,88,46,3,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
961,88,46,4,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
962,88,46,5,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
963,88,46,6,Health & Fitness,Alexandria / Salah Salem St.,194,80000,412.37,1,2,0.73,8.62,True
964,88,46,7,Healthcare,Alexandria / Salah Salem St.,194,80000,412.37,10,14,0.73,3.85,False
965,88,46,8,Healthcare,Alexandria / Salah Salem St.,194,80000,412.37,10,14,0.73,3.85,False
966,88,46,9,Retail,Alexandria / Salah Salem St.,194,80000,412.37,0,0,0.73,8.92,True
967,88,46,10,Retail,Alexandria / Salah Salem St.,194,80000,412.37,0,0,0.73,8.92,True
968,88,46,11,Tourism & Hospitality,Alexandria / Salah Salem St.,194,80000,412.37,0,1,0.73,8.92,True
969,89,14,1,Financial Services,Alexandria / Sant Giyn St.,138,75000,543.48,2,2,0.41,7.05,True
970,89,14,2,Food & Beverage,Alexandria / Sant Giyn St.,138,75000,543.48,8,24,0.41,2.91,False
971,89,14,3,Food & Beverage,Alexandria / Sant Giyn St.,138,75000,543.48,8,24,0.41,2.91,False
972,89,14,4,Food & Beverage,Alexandria / Sant Giyn St.,138,75000,543.48,8,24,0.41,2.91,False
973,89,14,5,Food & Beverage,Alexandria / Sant Giyn St.,138,75000,543.48,8,24,0.41,2.91,False
974,89,14,6,Health & Fitness,Alexandria / Sant Giyn St.,138,75000,543.48,0,0,0.41,7.65,True
975,89,14,7,Healthcare,Alexandria / Sant Giyn St.,138,75000,543.48,6,6,0.41,5.51,False
976,89,14,8,Healthcare,Alexandria / Sant Giyn St.,138,75000,543.48,6,6,0.41,5.51,False
977,89,14,9,Retail,Alexandria / Sant Giyn St.,138,75000,543.48,2,2,0.41,7.05,True
978,89,14,10,Retail,Alexandria / Sant Giyn St.,138,75000,543.48,2,2,0.41,7.05,True
979,89,14,11,Tourism & Hospitality,Alexandria / Sant Giyn St.,138,75000,543.48,1,1,0.41,7.35,True
980,90,22,1,Financial Services,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
981,90,22,2,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
982,90,22,3,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
983,90,22,4,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
984,90,22,5,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
985,90,22,6,Health & Fitness,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
986,90,22,7,Healthcare,Alexandria / Shatee El Nakheel,450,35000,77.78,2,2,1.43,9.4,True
987,90,22,8,Healthcare,Alexandria / Shatee El Nakheel,450,35000,77.78,2,2,1.43,9.4,True
988,90,22,9,Retail,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
989,90,22,10,Retail,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
990,90,22,11,Tourism & Hospitality,Alexandria / Shatee El Nakheel,450,35000,77.78,3,4,1.43,7.97,True
991,91,43,1,Financial Services,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
992,91,43,2,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
993,91,43,3,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
994,91,43,4,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
995,91,43,5,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
996,91,43,6,Health & Fitness,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
997,91,43,7,Healthcare,Alexandria / Sidi Bishr,70,40000,571.43,2,2,0.45,7.19,True
998,91,43,8,Healthcare,Alexandria / Sidi Bishr,70,40000,571.43,2,2,0.45,7.19,True
999,91,43,9,Retail,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
1000,91,43,10,Retail,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
1001,91,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
1002,92,43,1,Financial Services,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1003,92,43,2,Food & Beverage,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1004,92,43,3,Food & Beverage,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1005,92,43,4,Food & Beverage,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1006,92,43,5,Food & Beverage,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1007,92,43,6,Health & Fitness,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1008,92,43,7,Healthcare,Alexandria / Sidi Bishr,100,13000,130,2,2,1.26,9.4,True
1009,92,43,8,Healthcare,Alexandria / Sidi Bishr,100,13000,130,2,2,1.26,9.4,True
1010,92,43,9,Retail,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1011,92,43,10,Retail,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1012,92,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,100,13000,130,0,0,1.26,10,True
1013,93,43,1,Financial Services,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1014,93,43,2,Food & Beverage,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1015,93,43,3,Food & Beverage,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1016,93,43,4,Food & Beverage,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1017,93,43,5,Food & Beverage,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1018,93,43,6,Health & Fitness,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1019,93,43,7,Healthcare,Alexandria / Sidi Bishr,60,5000,83.33,2,2,1.35,9.4,True
1020,93,43,8,Healthcare,Alexandria / Sidi Bishr,60,5000,83.33,2,2,1.35,9.4,True
1021,93,43,9,Retail,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1022,93,43,10,Retail,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1023,93,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,60,5000,83.33,0,0,1.35,10,True
1024,94,43,1,Financial Services,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1025,94,43,2,Food & Beverage,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1026,94,43,3,Food & Beverage,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1027,94,43,4,Food & Beverage,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1028,94,43,5,Food & Beverage,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1029,94,43,6,Health & Fitness,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1030,94,43,7,Healthcare,Alexandria / Sidi Bishr,230,10000,43.48,2,2,1.42,9.4,True
1031,94,43,8,Healthcare,Alexandria / Sidi Bishr,230,10000,43.48,2,2,1.42,9.4,True
1032,94,43,9,Retail,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1033,94,43,10,Retail,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1034,94,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,230,10000,43.48,0,0,1.42,10,True
1035,95,43,1,Financial Services,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1036,95,43,2,Food & Beverage,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1037,95,43,3,Food & Beverage,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1038,95,43,4,Food & Beverage,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1039,95,43,5,Food & Beverage,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1040,95,43,6,Health & Fitness,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1041,95,43,7,Healthcare,Alexandria / Sidi Bishr,70,8500,121.43,2,2,1.28,9.4,True
1042,95,43,8,Healthcare,Alexandria / Sidi Bishr,70,8500,121.43,2,2,1.28,9.4,True
1043,95,43,9,Retail,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1044,95,43,10,Retail,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1045,95,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,70,8500,121.43,0,0,1.28,10,True
1046,96,43,1,Financial Services,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1047,96,43,2,Food & Beverage,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1048,96,43,3,Food & Beverage,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1049,96,43,4,Food & Beverage,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1050,96,43,5,Food & Beverage,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1051,96,43,6,Health & Fitness,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1052,96,43,7,Healthcare,Alexandria / Sidi Bishr,60,4500,75,2,2,1.36,9.4,True
1053,96,43,8,Healthcare,Alexandria / Sidi Bishr,60,4500,75,2,2,1.36,9.4,True
1054,96,43,9,Retail,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1055,96,43,10,Retail,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1056,96,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,60,4500,75,0,0,1.36,10,True
1057,97,50,1,Financial Services,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1058,97,50,2,Food & Beverage,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1059,97,50,3,Food & Beverage,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1060,97,50,4,Food & Beverage,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1061,97,50,5,Food & Beverage,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1062,97,50,6,Health & Fitness,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1063,97,50,7,Healthcare,Alexandria / Victoria,55,15000,272.73,2,2,1.15,9.4,True
1064,97,50,8,Healthcare,Alexandria / Victoria,55,15000,272.73,2,2,1.15,9.4,True
1065,97,50,9,Retail,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1066,97,50,10,Retail,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1067,97,50,11,Tourism & Hospitality,Alexandria / Victoria,55,15000,272.73,0,0,1.15,10,True
1068,98,50,1,Financial Services,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
1069,98,50,2,Food & Beverage,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
1070,98,50,3,Food & Beverage,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
1071,98,50,4,Food & Beverage,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
1072,98,50,5,Food & Beverage,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
1073,98,50,6,Health & Fitness,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
1074,98,50,7,Healthcare,Alexandria / Victoria,60,25000,416.67,2,2,0.97,9.28,True
1075,98,50,8,Healthcare,Alexandria / Victoria,60,25000,416.67,2,2,0.97,9.28,True
1076,98,50,9,Retail,Alexandria / Victoria,60,25000,416.67,0,0,0.97,9.88,True
